date,open,high,low,close,volume
2025-09-10 06:30:00+00:00,28.48,28.83,28.067509,28.6,86721576.0
2025-09-11 06:30:00+00:00,29.055,29.61,28.97,29.17,69919842.0
2025-09-12 06:30:00+00:00,29.37,29.55,28.79,29.3,52502568.0
2025-09-15 06:30:00+00:00,29.14,30.03,28.92,30.0,61267957.0
2025-09-16 06:30:00+00:00,30.33,30.65,29.79,30.48,54148198.0
2025-09-17 06:30:00+00:00,30.28,31.25,29.16,30.47,80483924.0
2025-09-18 06:30:00+00:00,32.76,34.14,32.43,33.64,104513292.0
2025-09-19 06:30:00+00:00,33.56,33.6,32.12,33.02,66106137.0
2025-09-22 06:30:00+00:00,33.195,34.75,33.19,34.43,62948159.0
2025-09-23 06:30:00+00:00,34.7,35.2999,33.665,34.3,63661723.0
2025-09-24 06:30:00+00:00,33.96,34.39,32.81,34.2,58369917.0
2025-09-25 06:30:00+00:00,32.44,34.06,31.36,33.85,79969598.0
2025-09-26 06:30:00+00:00,33.93,34.23,32.83,34.02,60944517.0
2025-09-29 06:30:00+00:00,35.03,35.49,33.99,34.02,56593682.0
2025-09-30 06:30:00+00:00,34.065,34.955,33.5734,34.84,60696784.0
2025-10-01 06:30:00+00:00,34.18,36.98,33.98,36.86,67094664.0
2025-10-02 06:30:00+00:00,38.96,39.32,38.14,39.08,68834360.0
2025-10-03 06:30:00+00:00,39.475,40.06,37.62,38.23,69252451.0
2025-10-06 06:30:00+00:00,42.83,43.37,41.66,41.71,99880312.0
2025-10-07 06:30:00+00:00,42.78,43.0157,38.7003,38.83,96375863.0
2025-10-08 06:30:00+00:00,38.87,42.94,38.68,42.78,77149758.0
2025-10-09 06:30:00+00:00,42.58,42.84,41.01,42.24,63095734.0
2025-10-10 06:30:00+00:00,42.52,42.84,34.165,34.21,204858945.0
2025-10-13 06:30:00+00:00,38.23,39.47,37.37,39.14,89274051.0
2025-10-14 06:30:00+00:00,36.62,39.005,35.95,36.63,100358199.0
2025-10-15 06:30:00+00:00,39.55,40.17,37.71,39.98,96059772.0
2025-10-16 06:30:00+00:00,41.45,41.925,39.28,40.57,89397028.0
2025-10-17 06:30:00+00:00,39.61,40.8045,38.32,40.29,92083361.0
2025-10-20 06:30:00+00:00,41.16,43.04,41.13,42.24,62424470.0
2025-10-21 06:30:00+00:00,41.805,42.0263,40.5201,41.51,54386720.0
2025-10-22 06:30:00+00:00,40.075,40.81,35.965,38.39,110646684.0
2025-10-23 06:30:00+00:00,37.73,41.47,37.55,41.17,72467001.0
2025-10-24 06:30:00+00:00,43.43,44.1565,42.96,43.14,69872492.0
2025-10-27 06:30:00+00:00,45.49,47.16,45.135,46.84,72684112.0
2025-10-28 06:30:00+00:00,46.435,47.605,45.94,46.96,53994951.0
2025-10-29 06:30:00+00:00,49.37,50.76,48.05,49.38,88268792.0
2025-10-30 06:30:00+00:00,48.5,49.97,47.2701,47.39,76956282.0
2025-10-31 06:30:00+00:00,48.77,49.99,46.71,47.78,75650410.0
2025-11-03 06:30:00+00:00,49.5,50.19,48.03,48.58,52610598.0
2025-11-04 06:30:00+00:00,44.77,46.8784,42.5301,42.8,87734250.0
2025-11-05 06:30:00+00:00,43.22,48.43,43.2117,46.83,76488923.0
2025-11-06 06:30:00+00:00,46.46,46.99,42.1541,43.01,106419629.0
2025-11-07 06:30:00+00:00,41.1,41.74,37.04,41.74,143013492.0
2025-11-10 06:30:00+00:00,45.06,45.52,43.4601,44.96,74223272.0
2025-11-11 06:30:00+00:00,43.72,44.04,41.65,41.81,80862657.0
2025-11-12 06:30:00+00:00,44.01,44.63,42.85,43.71,77730881.0
2025-11-13 06:30:00+00:00,42.17,42.635,38.0,39.22,126123730.0
2025-11-14 06:30:00+00:00,35.74,40.5999,35.1501,38.86,125398567.0
2025-11-17 06:30:00+00:00,37.9,40.08,35.532,36.84,101936577.0
2025-11-18 06:30:00+00:00,35.31,36.005,33.15,34.35,153515794.0
2025-11-19 06:30:00+00:00,34.72,37.3,34.2,35.96,120458904.0
2025-11-20 06:30:00+00:00,38.79,39.19,30.405,30.81,228883579.0
2025-11-21 06:30:00+00:00,30.85,33.04,28.12,31.73,205537921.0
2025-11-24 06:30:00+00:00,32.69,36.31,32.65,35.86,108832472.0
2025-11-25 06:30:00+00:00,34.34,36.45,32.05,36.17,108634652.0
2025-11-26 06:30:00+00:00,37.44,40.145,37.3,39.19,104203889.0
2025-11-28 06:30:00+00:00,39.65,41.33,39.25,41.26,57190383.0
2025-12-01 06:30:00+00:00,39.575,42.36,39.46,41.31,79426185.0
2025-12-02 06:30:00+00:00,42.79,44.61,42.03,43.8,111736203.0
2025-12-03 06:30:00+00:00,44.45,46.68,43.15,46.58,94299305.0
2025-12-04 06:30:00+00:00,45.89,46.0979,44.4399,45.16,77656860.0
2025-12-05 06:30:00+00:00,46.47,48.05,46.3,46.5,77049801.0
2025-12-08 06:30:00+00:00,47.56,48.6,46.7001,47.99,69224952.0
2025-12-09 06:30:00+00:00,47.04,48.045,46.47,47.79,56373266.0
2025-12-10 06:30:00+00:00,47.645,50.09,47.01,49.65,91153108.0
2025-12-11 06:30:00+00:00,48.01,48.898,44.66,48.79,88062977.0
2025-12-12 06:30:00+00:00,46.92,47.38,41.06,41.71,138088157.0
2025-12-15 06:30:00+00:00,43.105,43.42,40.8,41.18,78218561.0
2025-12-16 06:30:00+00:00,40.75,41.6599,39.24,40.49,94566659.0
2025-12-17 06:30:00+00:00,41.0,41.32,35.7,36.01,126113940.0
2025-12-18 06:30:00+00:00,39.97,40.4162,38.11,38.58,97163997.0
2025-12-19 06:30:00+00:00,39.6,42.36,39.5,41.72,92529110.0
2025-12-22 06:30:00+00:00,44.45,44.56,42.73,43.26,62717429.0
2025-12-23 06:30:00+00:00,42.615,43.8,42.22,43.7,44455671.0
2025-12-24 06:30:00+00:00,43.72,44.36,43.59,44.21,30717753.0
2025-12-26 06:30:00+00:00,44.75,44.79,43.81,44.21,38006427.0
2025-12-29 06:30:00+00:00,42.98,44.325,42.35,43.82,54612080.0
2025-12-30 06:30:00+00:00,44.15,44.75,43.57,43.67,40697363.0
2025-12-31 06:30:00+00:00,43.89,44.15,42.01,42.03,44754816.0
2026-01-02 06:30:00+00:00,45.13,48.09,45.08,47.24,132719716.0
2026-01-05 06:30:00+00:00,50.345,51.22,48.63,49.22,94987531.0
2026-01-06 06:30:00+00:00,51.105,54.3,51.07,54.01,92678645.0
2026-01-07 06:30:00+00:00,52.2,52.74,50.84,52.29,65698487.0
2026-01-08 06:30:00+00:00,51.798,51.809,48.13,49.65,79844752.0
2026-01-09 06:30:00+00:00,51.085,54.76,50.31,53.95,87214366.0
2026-01-12 06:30:00+00:00,52.385,55.145,52.35,54.65,53193667.0
2026-01-13 06:30:00+00:00,55.69,57.63,55.43,56.07,61895357.0
2026-01-14 06:30:00+00:00,54.89,55.44,53.0,55.38,70434851.0
2026-01-15 06:30:00+00:00,60.955,61.665,58.01,58.08,89664307.0
2026-01-16 06:30:00+00:00,61.19,62.185,59.5,60.75,58559515.0
2026-01-20 06:30:00+00:00,57.34,61.05,57.22,57.94,71408349.0
2026-01-21 06:30:00+00:00,60.24,65.11,59.46,63.48,103027334.0
2026-01-22 06:30:00+00:00,66.9,66.96,63.042,63.72,62594176.0
2026-01-23 06:30:00+00:00,62.48,63.36,60.15,61.6,58613555.0
2026-01-26 06:30:00+00:00,60.75,61.955,59.6,60.7,42592439.0
2026-01-27 06:30:00+00:00,63.31,65.99,62.54,64.96,61155421.0
2026-01-28 06:30:00+00:00,69.0,70.93,67.975,70.09,74205465.0
2026-01-29 06:30:00+00:00,70.398,71.98,62.65,70.47,78058215.0
2026-01-30 06:30:00+00:00,67.12,69.86,60.29,61.79,83504157.0
2026-02-02 06:30:00+00:00,59.46,66.94,59.1,65.2,66960964.0
2026-02-03 06:30:00+00:00,66.81,67.62,57.02,61.2,101338454.0
2026-02-04 06:30:00+00:00,59.44,61.03,49.33,53.19,139149384.0
2026-02-05 06:30:00+00:00,51.305,55.49,50.01,53.25,109350335.0
2026-02-06 06:30:00+00:00,56.4,62.25,55.67,61.75,108594233.0
2026-02-09 06:30:00+00:00,59.99,65.045,59.29,64.03,66670511.0
2026-02-10 06:30:00+00:00,64.67,65.21,61.42,63.34,58273908.0
2026-02-11 06:30:00+00:00,67.21,69.095,63.2299,68.05,89724221.0
2026-02-12 06:30:00+00:00,69.67,70.86,62.77,63.1,90896096.0
2026-02-13 06:30:00+00:00,63.925,66.25,61.43,64.59,79931289.0
2026-02-17 06:30:00+00:00,62.02,65.96,59.56,64.35,79420360.0
2026-02-18 06:30:00+00:00,65.255,68.445,64.07,66.29,69348988.0
2026-02-19 06:30:00+00:00,64.33,65.51,62.96,65.23,68827490.0
2026-02-20 06:30:00+00:00,63.76,68.22,63.58,67.11,81017925.0
2026-02-23 06:30:00+00:00,65.85,67.65,63.47,65.86,66926259.0
2026-02-24 06:30:00+00:00,68.11,69.995,66.35,68.53,66892148.0
2026-02-25 06:30:00+00:00,70.885,72.36,70.48,71.86,52929283.0
2026-02-26 06:30:00+00:00,71.03,71.11,61.63,65.34,97787941.0
2026-02-27 06:30:00+00:00,61.505,63.76,60.655,62.77,70112717.0
2026-03-02 06:30:00+00:00,58.11,62.82,58.05,62.76,81699785.0
2026-03-03 06:30:00+00:00,55.115,55.86,51.36,53.42,131198315.0
2026-03-04 06:30:00+00:00,55.96,57.72,54.38,56.62,78143326.0
2026-03-05 06:30:00+00:00,55.315,57.6906,51.13,54.8,110055840.0
2026-03-06 06:30:00+00:00,50.09,53.36,46.8,47.89,125241492.0
2026-03-09 06:30:00+00:00,45.51,53.78,44.53,53.32,114897710.0
2026-03-10 06:30:00+00:00,53.36,57.78,53.36,54.59,104717622.0
2026-03-11 06:30:00+00:00,55.5,57.74,55.35,56.09,83007700.0
2026-03-12 06:30:00+00:00,53.53,53.88,49.53,50.28,105674414.0
2026-03-13 06:30:00+00:00,51.875,53.96,50.04,50.72,83244323.0
2026-03-16 06:30:00+00:00,54.06,55.68,53.01,53.69,79819185.0
2026-03-17 06:30:00+00:00,55.1,55.4,53.3,54.95,59567715.0
2026-03-18 06:30:00+00:00,55.03,56.48,54.0,54.02,75470042.0
2026-03-19 06:30:00+00:00,49.53,56.11,48.5,54.85,93732709.0
2026-03-20 06:30:00+00:00,54.69,55.36,49.0,51.14,101773048.0
2026-03-23 06:30:00+00:00,54.63,56.81,52.2801,53.03,115257370.0
2026-03-24 06:30:00+00:00,51.54,56.09,51.535,54.96,92153492.0
2026-03-25 06:30:00+00:00,56.64,58.25,55.59,57.04,84440286.0
2026-03-26 06:30:00+00:00,54.19,54.44,48.87,48.97,116603795.0
2026-03-27 06:30:00+00:00,48.035,49.38,45.96,46.61,99401414.0
2026-03-30 06:30:00+00:00,47.86,48.29,39.52,40.62,139746174.0
2026-03-31 06:30:00+00:00,42.88,48.18,42.61,47.91,138002112.0
2026-04-01 06:30:00+00:00,50.04,54.085,49.62,52.26,121955587.0
2026-04-02 06:30:00+00:00,46.06,53.07,46.05,52.75,104471718.0
2026-04-06 06:30:00+00:00,53.75,55.595,52.88,54.81,68780424.0
2026-04-07 06:30:00+00:00,54.32,56.6,52.13,56.55,107326502.0
2026-04-08 06:30:00+00:00,66.33,67.9799,63.56,67.5,111697275.0
2026-04-09 06:30:00+00:00,68.12,72.28,68.12,71.98,79331609.0
2026-04-10 06:30:00+00:00,74.295,78.3,74.295,76.39,78863608.0
2026-04-13 06:30:00+00:00,75.59,80.74,75.25,80.56,64504596.0
2026-04-14 06:30:00+00:00,83.27,85.57,80.71,85.31,61656971.0
2026-04-15 06:30:00+00:00,84.66,85.98,79.76,85.96,68425440.0
2026-04-16 06:30:00+00:00,85.01,89.39,83.31,88.37,63777477.0
2026-04-17 06:30:00+00:00,93.195,94.75,90.66,94.68,67081435.0
